GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AF2LE001,NAME_M,AF2LM001
"G3200010","2012-2016",,,"Nevada","32","Churchill County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Churchill County, Nevada",24148,"Churchill County, Nevada",0
"G3200030","2012-2016",,,"Nevada","32","Clark County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Nevada",2070153,"Clark County, Nevada",0
"G3200050","2012-2016",,,"Nevada","32","Douglas County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Nevada",47426,"Douglas County, Nevada",0
"G3200070","2012-2016",,,"Nevada","32","Elko County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elko County, Nevada",52029,"Elko County, Nevada",0
"G3200090","2012-2016",,,"Nevada","32","Esmeralda County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Esmeralda County, Nevada",1069,"Esmeralda County, Nevada",171
"G3200110","2012-2016",,,"Nevada","32","Eureka County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eureka County, Nevada",1730,"Eureka County, Nevada",171
"G3200130","2012-2016",,,"Nevada","32","Humboldt County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humboldt County, Nevada",17091,"Humboldt County, Nevada",0
"G3200150","2012-2016",,,"Nevada","32","Lander County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lander County, Nevada",5907,"Lander County, Nevada",0
"G3200170","2012-2016",,,"Nevada","32","Lincoln County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Nevada",5155,"Lincoln County, Nevada",0
"G3200190","2012-2016",,,"Nevada","32","Lyon County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Nevada",51897,"Lyon County, Nevada",0
"G3200210","2012-2016",,,"Nevada","32","Mineral County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mineral County, Nevada",4519,"Mineral County, Nevada",0
"G3200230","2012-2016",,,"Nevada","32","Nye County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nye County, Nevada",43198,"Nye County, Nevada",0
"G3200270","2012-2016",,,"Nevada","32","Pershing County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pershing County, Nevada",6690,"Pershing County, Nevada",0
"G3200290","2012-2016",,,"Nevada","32","Storey County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Storey County, Nevada",3941,"Storey County, Nevada",0
"G3200310","2012-2016",,,"Nevada","32","Washoe County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washoe County, Nevada",439914,"Washoe County, Nevada",0
"G3200330","2012-2016",,,"Nevada","32","White Pine County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White Pine County, Nevada",9893,"White Pine County, Nevada",0
"G3205100","2012-2016",,,"Nevada","32","Carson City","510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carson City, Nevada",54412,"Carson City, Nevada",0
"G3300010","2012-2016",,,"New Hampshire","33","Belknap County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Belknap County, New Hampshire",60392,"Belknap County, New Hampshire",0
"G3300030","2012-2016",,,"New Hampshire","33","Carroll County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, New Hampshire",47416,"Carroll County, New Hampshire",0
"G3300050","2012-2016",,,"New Hampshire","33","Cheshire County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheshire County, New Hampshire",76320,"Cheshire County, New Hampshire",0
"G3300070","2012-2016",,,"New Hampshire","33","Coos County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coos County, New Hampshire",32219,"Coos County, New Hampshire",0
"G3300090","2012-2016",,,"New Hampshire","33","Grafton County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grafton County, New Hampshire",89164,"Grafton County, New Hampshire",0
"G3300110","2012-2016",,,"New Hampshire","33","Hillsborough County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hillsborough County, New Hampshire",404948,"Hillsborough County, New Hampshire",0
"G3300130","2012-2016",,,"New Hampshire","33","Merrimack County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merrimack County, New Hampshire",147715,"Merrimack County, New Hampshire",0
"G3300150","2012-2016",,,"New Hampshire","33","Rockingham County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockingham County, New Hampshire",300365,"Rockingham County, New Hampshire",0
"G3300170","2012-2016",,,"New Hampshire","33","Strafford County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Strafford County, New Hampshire",125913,"Strafford County, New Hampshire",0
"G3300190","2012-2016",,,"New Hampshire","33","Sullivan County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, New Hampshire",43051,"Sullivan County, New Hampshire",0
"G3400010","2012-2016",,,"New Jersey","34","Atlantic County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atlantic County, New Jersey",274026,"Atlantic County, New Jersey",0
"G3400030","2012-2016",,,"New Jersey","34","Bergen County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bergen County, New Jersey",930310,"Bergen County, New Jersey",0
"G3400050","2012-2016",,,"New Jersey","34","Burlington County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burlington County, New Jersey",450236,"Burlington County, New Jersey",0
"G3400070","2012-2016",,,"New Jersey","34","Camden County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camden County, New Jersey",511145,"Camden County, New Jersey",0
"G3400090","2012-2016",,,"New Jersey","34","Cape May County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cape May County, New Jersey",95404,"Cape May County, New Jersey",0
"G3400110","2012-2016",,,"New Jersey","34","Cumberland County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, New Jersey",155744,"Cumberland County, New Jersey",0
"G3400130","2012-2016",,,"New Jersey","34","Essex County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, New Jersey",792586,"Essex County, New Jersey",0
"G3400150","2012-2016",,,"New Jersey","34","Gloucester County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gloucester County, New Jersey",291286,"Gloucester County, New Jersey",0
"G3400170","2012-2016",,,"New Jersey","34","Hudson County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hudson County, New Jersey",668526,"Hudson County, New Jersey",0
"G3400190","2012-2016",,,"New Jersey","34","Hunterdon County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunterdon County, New Jersey",125708,"Hunterdon County, New Jersey",0
"G3400210","2012-2016",,,"New Jersey","34","Mercer County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, New Jersey",371101,"Mercer County, New Jersey",0
"G3400230","2012-2016",,,"New Jersey","34","Middlesex County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, New Jersey",831852,"Middlesex County, New Jersey",0
"G3400250","2012-2016",,,"New Jersey","34","Monmouth County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monmouth County, New Jersey",627532,"Monmouth County, New Jersey",0
"G3400270","2012-2016",,,"New Jersey","34","Morris County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, New Jersey",498215,"Morris County, New Jersey",0
"G3400290","2012-2016",,,"New Jersey","34","Ocean County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocean County, New Jersey",586166,"Ocean County, New Jersey",0
"G3400310","2012-2016",,,"New Jersey","34","Passaic County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Passaic County, New Jersey",507204,"Passaic County, New Jersey",0
"G3400330","2012-2016",,,"New Jersey","34","Salem County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salem County, New Jersey",64504,"Salem County, New Jersey",0
"G3400350","2012-2016",,,"New Jersey","34","Somerset County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Somerset County, New Jersey",331686,"Somerset County, New Jersey",0
"G3400370","2012-2016",,,"New Jersey","34","Sussex County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sussex County, New Jersey",144694,"Sussex County, New Jersey",0
"G3400390","2012-2016",,,"New Jersey","34","Union County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, New Jersey",550436,"Union County, New Jersey",0
"G3400410","2012-2016",,,"New Jersey","34","Warren County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, New Jersey",107095,"Warren County, New Jersey",0
"G3500010","2012-2016",,,"New Mexico","35","Bernalillo County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bernalillo County, New Mexico",674777,"Bernalillo County, New Mexico",0
"G3500030","2012-2016",,,"New Mexico","35","Catron County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Catron County, New Mexico",3547,"Catron County, New Mexico",0
"G3500050","2012-2016",,,"New Mexico","35","Chaves County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaves County, New Mexico",65610,"Chaves County, New Mexico",0
"G3500060","2012-2016",,,"New Mexico","35","Cibola County","006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cibola County, New Mexico",27373,"Cibola County, New Mexico",0
"G3500070","2012-2016",,,"New Mexico","35","Colfax County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colfax County, New Mexico",12716,"Colfax County, New Mexico",0
"G3500090","2012-2016",,,"New Mexico","35","Curry County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Curry County, New Mexico",50544,"Curry County, New Mexico",0
"G3500110","2012-2016",,,"New Mexico","35","De Baca County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"De Baca County, New Mexico",1977,"De Baca County, New Mexico",112
"G3500130","2012-2016",,,"New Mexico","35","Doña Ana County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doña Ana County, New Mexico",213825,"Doña Ana County, New Mexico",0
"G3500150","2012-2016",,,"New Mexico","35","Eddy County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eddy County, New Mexico",56369,"Eddy County, New Mexico",0
"G3500170","2012-2016",,,"New Mexico","35","Grant County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, New Mexico",28879,"Grant County, New Mexico",0
"G3500190","2012-2016",,,"New Mexico","35","Guadalupe County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guadalupe County, New Mexico",4469,"Guadalupe County, New Mexico",0
"G3500210","2012-2016",,,"New Mexico","35","Harding County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harding County, New Mexico",565,"Harding County, New Mexico",111
"G3500230","2012-2016",,,"New Mexico","35","Hidalgo County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hidalgo County, New Mexico",4531,"Hidalgo County, New Mexico",0
"G3500250","2012-2016",,,"New Mexico","35","Lea County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lea County, New Mexico",68930,"Lea County, New Mexico",0
"G3500270","2012-2016",,,"New Mexico","35","Lincoln County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, New Mexico",19726,"Lincoln County, New Mexico",0
"G3500280","2012-2016",,,"New Mexico","35","Los Alamos County","028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Los Alamos County, New Mexico",17895,"Los Alamos County, New Mexico",0
"G3500290","2012-2016",,,"New Mexico","35","Luna County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luna County, New Mexico",24627,"Luna County, New Mexico",0
"G3500310","2012-2016",,,"New Mexico","35","McKinley County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McKinley County, New Mexico",74346,"McKinley County, New Mexico",0
"G3500330","2012-2016",,,"New Mexico","35","Mora County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mora County, New Mexico",4598,"Mora County, New Mexico",0
"G3500350","2012-2016",,,"New Mexico","35","Otero County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otero County, New Mexico",65333,"Otero County, New Mexico",0
"G3500370","2012-2016",,,"New Mexico","35","Quay County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quay County, New Mexico",8555,"Quay County, New Mexico",0
"G3500390","2012-2016",,,"New Mexico","35","Rio Arriba County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rio Arriba County, New Mexico",39924,"Rio Arriba County, New Mexico",0
"G3500410","2012-2016",,,"New Mexico","35","Roosevelt County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roosevelt County, New Mexico",19618,"Roosevelt County, New Mexico",0
"G3500430","2012-2016",,,"New Mexico","35","Sandoval County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandoval County, New Mexico",138117,"Sandoval County, New Mexico",0
"G3500450","2012-2016",,,"New Mexico","35","San Juan County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, New Mexico",122537,"San Juan County, New Mexico",0
"G3500470","2012-2016",,,"New Mexico","35","San Miguel County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Miguel County, New Mexico",28350,"San Miguel County, New Mexico",0
"G3500490","2012-2016",,,"New Mexico","35","Santa Fe County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Santa Fe County, New Mexico",147320,"Santa Fe County, New Mexico",0
"G3500510","2012-2016",,,"New Mexico","35","Sierra County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sierra County, New Mexico",11442,"Sierra County, New Mexico",0
"G3500530","2012-2016",,,"New Mexico","35","Socorro County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Socorro County, New Mexico",17324,"Socorro County, New Mexico",0
"G3500550","2012-2016",,,"New Mexico","35","Taos County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taos County, New Mexico",32961,"Taos County, New Mexico",0
"G3500570","2012-2016",,,"New Mexico","35","Torrance County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Torrance County, New Mexico",15599,"Torrance County, New Mexico",0
"G3500590","2012-2016",,,"New Mexico","35","Union County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, New Mexico",4292,"Union County, New Mexico",0
"G3500610","2012-2016",,,"New Mexico","35","Valencia County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valencia County, New Mexico",75993,"Valencia County, New Mexico",0
"G3600010","2012-2016",,,"New York","36","Albany County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albany County, New York",307891,"Albany County, New York",0
"G3600030","2012-2016",,,"New York","36","Allegany County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allegany County, New York",47700,"Allegany County, New York",0
"G3600050","2012-2016",,,"New York","36","Bronx County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bronx County, New York",1436785,"Bronx County, New York",0
"G3600070","2012-2016",,,"New York","36","Broome County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broome County, New York",197381,"Broome County, New York",0
"G3600090","2012-2016",,,"New York","36","Cattaraugus County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cattaraugus County, New York",78506,"Cattaraugus County, New York",0
"G3600110","2012-2016",,,"New York","36","Cayuga County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cayuga County, New York",78783,"Cayuga County, New York",0
"G3600130","2012-2016",,,"New York","36","Chautauqua County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chautauqua County, New York",131748,"Chautauqua County, New York",0
"G3600150","2012-2016",,,"New York","36","Chemung County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chemung County, New York",87742,"Chemung County, New York",0
"G3600170","2012-2016",,,"New York","36","Chenango County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chenango County, New York",49286,"Chenango County, New York",0
"G3600190","2012-2016",,,"New York","36","Clinton County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, New York",81505,"Clinton County, New York",0
"G3600210","2012-2016",,,"New York","36","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, New York",61860,"Columbia County, New York",0
"G3600230","2012-2016",,,"New York","36","Cortland County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cortland County, New York",48713,"Cortland County, New York",0
"G3600250","2012-2016",,,"New York","36","Delaware County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, New York",46480,"Delaware County, New York",0
"G3600270","2012-2016",,,"New York","36","Dutchess County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dutchess County, New York",295905,"Dutchess County, New York",0
"G3600290","2012-2016",,,"New York","36","Erie County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erie County, New York",922129,"Erie County, New York",0
"G3600310","2012-2016",,,"New York","36","Essex County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, New York",38598,"Essex County, New York",0
"G3600330","2012-2016",,,"New York","36","Franklin County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, New York",51007,"Franklin County, New York",0
"G3600350","2012-2016",,,"New York","36","Fulton County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, New York",54297,"Fulton County, New York",0
"G3600370","2012-2016",,,"New York","36","Genesee County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Genesee County, New York",59053,"Genesee County, New York",0
"G3600390","2012-2016",,,"New York","36","Greene County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, New York",48069,"Greene County, New York",0
"G3600410","2012-2016",,,"New York","36","Hamilton County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, New York",4697,"Hamilton County, New York",0
"G3600430","2012-2016",,,"New York","36","Herkimer County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Herkimer County, New York",63558,"Herkimer County, New York",0
"G3600450","2012-2016",,,"New York","36","Jefferson County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, New York",117966,"Jefferson County, New York",0
"G3600470","2012-2016",,,"New York","36","Kings County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kings County, New York",2606852,"Kings County, New York",0
"G3600490","2012-2016",,,"New York","36","Lewis County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, New York",27107,"Lewis County, New York",0
"G3600510","2012-2016",,,"New York","36","Livingston County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, New York",64622,"Livingston County, New York",0
"G3600530","2012-2016",,,"New York","36","Madison County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, New York",72089,"Madison County, New York",0
"G3600550","2012-2016",,,"New York","36","Monroe County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, New York",749236,"Monroe County, New York",0
"G3600570","2012-2016",,,"New York","36","Montgomery County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, New York",49667,"Montgomery County, New York",0
"G3600590","2012-2016",,,"New York","36","Nassau County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nassau County, New York",1356801,"Nassau County, New York",0
"G3600610","2012-2016",,,"New York","36","New York County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New York County, New York",1634989,"New York County, New York",0
"G3600630","2012-2016",,,"New York","36","Niagara County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Niagara County, New York",213374,"Niagara County, New York",0
"G3600650","2012-2016",,,"New York","36","Oneida County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, New York",232858,"Oneida County, New York",0
"G3600670","2012-2016",,,"New York","36","Onondaga County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Onondaga County, New York",468050,"Onondaga County, New York",0
"G3600690","2012-2016",,,"New York","36","Ontario County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontario County, New York",109450,"Ontario County, New York",0
"G3600710","2012-2016",,,"New York","36","Orange County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, New York",376242,"Orange County, New York",0
"G3600730","2012-2016",,,"New York","36","Orleans County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, New York",41938,"Orleans County, New York",0
"G3600750","2012-2016",,,"New York","36","Oswego County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oswego County, New York",120513,"Oswego County, New York",0
"G3600770","2012-2016",,,"New York","36","Otsego County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otsego County, New York",60979,"Otsego County, New York",0
"G3600790","2012-2016",,,"New York","36","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, New York",99408,"Putnam County, New York",0
"G3600810","2012-2016",,,"New York","36","Queens County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Queens County, New York",2310011,"Queens County, New York",0
"G3600830","2012-2016",,,"New York","36","Rensselaer County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rensselaer County, New York",159959,"Rensselaer County, New York",0
"G3600850","2012-2016",,,"New York","36","Richmond County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, New York",473324,"Richmond County, New York",0
"G3600870","2012-2016",,,"New York","36","Rockland County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockland County, New York",322642,"Rockland County, New York",0
"G3600890","2012-2016",,,"New York","36","St. Lawrence County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Lawrence County, New York",111529,"St. Lawrence County, New York",0
"G3600910","2012-2016",,,"New York","36","Saratoga County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saratoga County, New York",224929,"Saratoga County, New York",0
"G3600930","2012-2016",,,"New York","36","Schenectady County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schenectady County, New York",154845,"Schenectady County, New York",0
"G3600950","2012-2016",,,"New York","36","Schoharie County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schoharie County, New York",31667,"Schoharie County, New York",0
"G3600970","2012-2016",,,"New York","36","Schuyler County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schuyler County, New York",18336,"Schuyler County, New York",0
"G3600990","2012-2016",,,"New York","36","Seneca County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seneca County, New York",35036,"Seneca County, New York",0
"G3601010","2012-2016",,,"New York","36","Steuben County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steuben County, New York",98151,"Steuben County, New York",0
"G3601030","2012-2016",,,"New York","36","Suffolk County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suffolk County, New York",1498130,"Suffolk County, New York",0
"G3601050","2012-2016",,,"New York","36","Sullivan County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, New York",75818,"Sullivan County, New York",0
"G3601070","2012-2016",,,"New York","36","Tioga County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tioga County, New York",49649,"Tioga County, New York",0
"G3601090","2012-2016",,,"New York","36","Tompkins County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tompkins County, New York",104268,"Tompkins County, New York",0
